Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
33,2,47,4,5.0,5312.0,2500.0,40.0,3.0,9.0,1.0,12.0
33,1,51,4,5.0,8332.0,3500.0,50.0,3.0,5.0,1.0,12.0
33,1,41,4,3.0,5132.0,2500.0,44.0,3.0,6.0,2.0,9.0
33,2,22,4,5.0,5230.0,2000.0,50.0,3.0,4.0,1.0,12.0
33,1,55,1,2.0,5243.0,2500.0,45.0,6.0,4.0,,5.0
33,1,39,4,5.0,7131.0,1800.0,40.0,6.0,3.0,,12.0
33,1,43,2,5.0,4222.0,2300.0,44.0,3.0,7.0,1.0,12.0
33,1,58,4,5.0,5221.0,2500.0,40.0,6.0,6.0,,12.0
33,1,37,4,3.0,9412.0,1500.0,40.0,3.0,6.0,2.0,9.0
33,2,58,4,1.0,4226.0,1600.0,40.0,3.0,9.0,1.0,0.0
33,1,56,1,5.0,8332.0,2800.0,40.0,3.0,5.0,1.0,12.0
33,1,49,4,5.0,4110.0,3300.0,84.0,3.0,4.0,1.0,13.0
33,1,33,1,1.0,1346.0,7000.0,40.0,4.0,7.0,,0.0
33,2,39,4,5.0,9111.0,800.0,16.0,1.0,11.0,2.0,13.0
33,1,29,4,2.0,9112.0,1320.0,44.0,3.0,7.0,2.0,7.0
33,1,33,1,6.0,412.0,5616.0,40.0,2.0,8.0,,13.0
33,1,36,1,1.0,4226.0,6000.0,40.0,4.0,7.0,,0.0
33,2,33,1,7.0,2341.0,1700.0,40.0,4.0,9.0,,16.0
33,1,49,4,5.0,2636.0,2700.0,24.0,3.0,10.0,2.0,12.0
33,2,58,4,2.0,9112.0,2000.0,40.0,3.0,4.0,1.0,8.0
33,1,40,1,5.0,8322.0,2000.0,70.0,6.0,5.0,,12.0
33,2,36,1,5.0,5142.0,1300.0,40.0,6.0,10.0,,12.0
33,2,52,2,5.0,9111.0,1320.0,30.0,1.0,11.0,2.0,12.0
33,1,53,1,2.0,7512.0,2000.0,40.0,3.0,4.0,1.0,6.0
33,2,58,4,3.0,9111.0,800.0,12.0,1.0,11.0,2.0,9.0
33,2,46,1,5.0,3221.0,2000.0,96.0,3.0,9.0,2.0,12.0
33,1,28,4,5.0,9329.0,2000.0,44.0,3.0,2.0,1.0,12.0
33,2,34,4,6.0,4222.0,2700.0,44.0,3.0,7.0,1.0,13.0
33,1,36,4,4.0,8171.0,5000.0,44.0,3.0,2.0,1.0,10.0
33,1,63,1,7.0,2511.0,4500.0,44.0,3.0,7.0,1.0,16.0
33,2,43,1,7.0,1420.0,5000.0,44.0,3.0,4.0,2.0,16.0
33,1,38,2,7.0,1420.0,3500.0,44.0,3.0,4.0,1.0,16.0
33,1,59,1,6.0,5221.0,10000.0,40.0,5.0,4.0,,14.0
33,2,54,1,7.0,4110.0,5500.0,44.0,4.0,8.0,1.0,16.0
33,1,28,1,5.0,2642.0,1500.0,44.0,3.0,9.0,1.0,12.0
33,2,57,2,7.0,3341.0,13000.0,40.0,4.0,8.0,,16.0
33,1,46,1,6.0,5221.0,7500.0,44.0,6.0,10.0,,14.0
33,2,37,4,7.0,5142.0,1700.0,10.0,6.0,10.0,,16.0
33,1,38,4,5.0,5223.0,500.0,44.0,3.0,4.0,2.0,12.0
33,1,43,1,7.0,2432.0,5000.0,44.0,3.0,5.0,1.0,16.0
33,1,53,1,7.0,4110.0,7500.0,44.0,4.0,9.0,,16.0
33,2,51,4,7.0,2421.0,1850.0,1.0,6.0,7.0,,16.0
33,2,48,4,3.0,9111.0,1320.0,24.0,1.0,11.0,1.0,9.0
33,1,20,4,5.0,4110.0,600.0,12.0,3.0,9.0,1.0,12.0
33,2,22,4,5.0,5322.0,4000.0,20.0,6.0,9.0,,12.0
33,1,30,4,7.0,3423.0,2500.0,20.0,6.0,10.0,,16.0
33,2,23,1,5.0,3322.0,1521.0,50.0,3.0,2.0,1.0,12.0
33,2,22,1,6.0,3112.0,1300.0,40.0,3.0,7.0,2.0,13.0
33,1,37,4,5.0,8332.0,7500.0,60.0,3.0,5.0,1.0,12.0
33,2,41,1,7.0,2341.0,4200.0,20.0,4.0,9.0,,16.0
33,1,25,4,5.0,210.0,1500.0,40.0,2.0,8.0,,12.0
33,2,24,4,7.0,2341.0,1500.0,44.0,4.0,9.0,1.0,16.0
33,1,38,4,5.0,8322.0,3000.0,40.0,3.0,5.0,2.0,12.0
33,1,47,3,5.0,3117.0,2000.0,44.0,3.0,2.0,1.0,12.0
33,2,40,4,7.0,5312.0,16000.0,40.0,3.0,9.0,1.0,16.0
33,1,27,4,5.0,110.0,2100.0,54.0,2.0,9.0,,12.0
33,1,61,4,2.0,7112.0,2550.0,24.0,6.0,7.0,,7.0
33,2,21,1,6.0,3253.0,0.0,40.0,4.0,8.0,2.0,14.0
33,1,22,1,5.0,2642.0,0.0,44.0,3.0,7.0,2.0,12.0
33,1,43,4,5.0,9333.0,1320.0,44.0,3.0,4.0,2.0,12.0
33,2,52,1,3.0,9112.0,150.0,24.0,3.0,4.0,2.0,9.0
33,2,24,4,5.0,9629.0,1320.0,40.0,4.0,8.0,2.0,12.0
33,1,26,2,5.0,7112.0,1320.0,44.0,3.0,10.0,1.0,12.0
33,1,35,2,5.0,8343.0,3450.0,44.0,3.0,2.0,1.0,12.0
33,2,32,2,2.0,5311.0,1320.0,40.0,3.0,5.0,1.0,6.0
33,1,52,1,5.0,8322.0,1320.0,24.0,4.0,8.0,2.0,12.0
33,2,19,1,4.0,5243.0,50.0,10.0,6.0,2.0,,11.0
33,2,61,2,3.0,5120.0,1320.0,40.0,3.0,6.0,1.0,9.0
33,2,38,2,4.0,4226.0,1320.0,40.0,3.0,10.0,1.0,11.0
33,2,34,2,7.0,2611.0,2000.0,40.0,3.0,7.0,2.0,16.0
33,1,22,1,2.0,5211.0,1000.0,40.0,3.0,4.0,2.0,5.0
33,2,28,1,7.0,2411.0,11000.0,40.0,3.0,2.0,1.0,16.0
33,2,57,4,2.0,9111.0,1320.0,18.0,1.0,11.0,2.0,5.0
33,2,29,2,6.0,2342.0,4500.0,25.0,3.0,9.0,1.0,15.0
33,2,62,2,5.0,5322.0,2800.0,24.0,1.0,11.0,2.0,12.0
33,1,63,2,7.0,2342.0,9000.0,40.0,4.0,9.0,,16.0
33,1,34,2,7.0,2411.0,3000.0,40.0,3.0,7.0,1.0,16.0
33,1,53,4,2.0,9510.0,2000.0,30.0,6.0,4.0,,6.0
33,1,27,4,5.0,4321.0,1400.0,40.0,3.0,4.0,1.0,13.0
33,2,34,4,1.0,5223.0,1320.0,40.0,3.0,4.0,1.0,0.0
33,1,38,4,1.0,5153.0,1320.0,40.0,3.0,7.0,1.0,0.0
33,1,55,2,2.0,8321.0,4200.0,72.0,3.0,4.0,2.0,8.0
33,1,38,1,4.0,8350.0,3000.0,30.0,6.0,5.0,,10.0
33,2,36,1,5.0,3152.0,3000.0,44.0,6.0,5.0,,12.0
33,1,25,1,5.0,5223.0,1500.0,44.0,3.0,4.0,1.0,12.0
33,2,56,4,5.0,9412.0,1500.0,40.0,4.0,8.0,1.0,12.0
33,1,36,1,5.0,8322.0,4500.0,50.0,6.0,5.0,,12.0
33,2,30,1,7.0,4110.0,2000.0,40.0,3.0,10.0,1.0,16.0
33,1,56,2,5.0,3221.0,2500.0,72.0,3.0,9.0,1.0,13.0
33,2,42,2,2.0,9111.0,1350.0,30.0,1.0,11.0,2.0,6.0
33,2,20,2,5.0,3512.0,2200.0,40.0,3.0,9.0,1.0,12.0
33,2,33,2,7.0,2264.0,2850.0,20.0,6.0,9.0,,16.0
33,1,37,2,5.0,8131.0,1800.0,40.0,3.0,2.0,1.0,13.0
33,2,60,1,3.0,9111.0,1500.0,30.0,1.0,11.0,2.0,9.0
33,1,22,2,4.0,3332.0,1500.0,20.0,3.0,10.0,2.0,10.0
33,1,55,1,3.0,5230.0,1320.0,44.0,3.0,4.0,1.0,9.0
33,2,48,4,5.0,5230.0,1320.0,44.0,3.0,4.0,1.0,12.0
33,1,27,1,4.0,3322.0,3300.0,44.0,3.0,6.0,1.0,11.0
33,1,62,4,2.0,7112.0,7000.0,40.0,6.0,3.0,,5.0
33,2,55,4,2.0,5322.0,1400.0,44.0,1.0,11.0,2.0,7.0
33,1,27,1,5.0,4110.0,1320.0,44.0,3.0,4.0,1.0,12.0
33,1,43,2,5.0,3115.0,4000.0,44.0,3.0,2.0,1.0,12.0
33,2,43,4,5.0,5322.0,1320.0,44.0,1.0,11.0,1.0,12.0
33,1,45,1,2.0,5153.0,4600.0,74.0,3.0,7.0,1.0,5.0
33,1,21,1,5.0,5414.0,1320.0,44.0,3.0,4.0,1.0,12.0
33,1,53,4,5.0,9520.0,400.0,20.0,6.0,4.0,,12.0
33,1,56,2,5.0,7233.0,6000.0,60.0,3.0,2.0,1.0,12.0
33,1,29,2,7.0,2330.0,2500.0,40.0,3.0,9.0,1.0,16.0
33,1,41,4,5.0,7512.0,1500.0,40.0,6.0,4.0,,12.0
33,2,37,4,5.0,3221.0,1500.0,40.0,3.0,9.0,2.0,12.0
33,2,35,4,6.0,5142.0,500.0,40.0,6.0,10.0,,13.0
33,1,49,4,5.0,5414.0,2500.0,40.0,3.0,7.0,1.0,12.0
33,2,42,4,3.0,5230.0,1300.0,40.0,3.0,7.0,1.0,9.0
33,1,18,4,5.0,7112.0,800.0,30.0,6.0,7.0,,12.0
33,1,32,4,2.0,9313.0,1200.0,40.0,3.0,3.0,2.0,5.0
33,2,49,2,5.0,3221.0,4000.0,48.0,4.0,9.0,,12.0
33,1,60,1,2.0,5414.0,1320.0,60.0,3.0,6.0,1.0,5.0
33,2,27,4,5.0,5311.0,1300.0,40.0,1.0,11.0,2.0,12.0
33,1,32,4,5.0,5221.0,2500.0,48.0,6.0,4.0,,12.0
33,2,29,1,6.0,5221.0,2500.0,48.0,6.0,4.0,,13.0
33,1,27,4,6.0,7512.0,1200.0,50.0,6.0,4.0,,15.0
33,1,51,4,2.0,7512.0,1200.0,50.0,6.0,4.0,,6.0
33,2,48,4,2.0,7512.0,1200.0,50.0,6.0,4.0,,6.0
33,2,23,4,5.0,7512.0,1200.0,50.0,6.0,4.0,,12.0
33,1,27,2,5.0,8322.0,1500.0,48.0,6.0,5.0,,12.0
33,1,31,2,5.0,3257.0,2100.0,40.0,3.0,2.0,1.0,12.0
33,2,32,4,5.0,5230.0,1700.0,40.0,3.0,4.0,1.0,12.0
33,2,43,2,4.0,9111.0,1370.0,44.0,1.0,11.0,1.0,11.0
33,1,76,4,2.0,9520.0,1500.0,20.0,6.0,4.0,,8.0
33,2,35,4,5.0,4226.0,3000.0,40.0,3.0,9.0,1.0,12.0
33,2,43,4,7.0,5312.0,2100.0,40.0,4.0,9.0,,16.0
33,1,46,4,7.0,2143.0,2500.0,40.0,3.0,2.0,1.0,16.0
33,1,41,4,5.0,5120.0,2700.0,40.0,3.0,9.0,1.0,12.0
33,2,37,4,5.0,3221.0,3070.0,98.0,4.0,9.0,,12.0
33,2,39,4,2.0,9111.0,600.0,16.0,1.0,11.0,2.0,1.0
33,1,43,2,2.0,9313.0,2000.0,40.0,3.0,3.0,1.0,1.0
33,1,66,1,2.0,8322.0,1200.0,6.0,3.0,5.0,2.0,4.0
33,2,56,4,5.0,9111.0,2400.0,40.0,1.0,11.0,1.0,12.0
33,1,35,2,5.0,5223.0,2100.0,40.0,3.0,4.0,1.0,12.0
33,2,29,2,5.0,5223.0,2400.0,40.0,3.0,4.0,1.0,12.0
33,1,46,4,5.0,7112.0,2640.0,40.0,5.0,3.0,,12.0
33,1,18,4,5.0,9412.0,2400.0,40.0,3.0,4.0,1.0,12.0
33,2,58,4,2.0,5249.0,200.0,24.0,6.0,6.0,,1.0
33,1,54,4,2.0,5132.0,900.0,40.0,6.0,6.0,,8.0
33,1,43,1,5.0,3221.0,1928.0,54.0,3.0,9.0,2.0,12.0
33,1,62,1,2.0,9629.0,2500.0,20.0,6.0,7.0,,5.0
33,2,37,4,5.0,8153.0,2400.0,40.0,6.0,2.0,,12.0
33,2,30,4,5.0,8332.0,2415.0,40.0,3.0,5.0,1.0,12.0
33,1,48,4,5.0,7231.0,7000.0,50.0,5.0,4.0,,12.0
33,1,22,1,3.0,2654.0,4000.0,30.0,6.0,10.0,,9.0
33,1,29,4,1.0,5211.0,3000.0,50.0,6.0,6.0,,0.0
33,1,60,1,3.0,9611.0,2800.0,40.0,4.0,8.0,1.0,9.0
33,2,47,1,3.0,9111.0,2500.0,40.0,1.0,11.0,2.0,9.0
33,2,38,4,7.0,2262.0,4000.0,40.0,4.0,9.0,1.0,16.0
33,1,45,1,6.0,9629.0,2000.0,40.0,3.0,5.0,1.0,13.0
33,2,59,4,5.0,5312.0,3000.0,40.0,4.0,9.0,,12.0
33,1,46,1,3.0,5221.0,6000.0,60.0,6.0,4.0,,9.0
33,1,26,4,3.0,8321.0,2500.0,40.0,3.0,6.0,2.0,9.0
33,1,28,4,4.0,8344.0,2500.0,40.0,3.0,2.0,1.0,11.0
33,2,43,2,6.0,5321.0,1600.0,40.0,3.0,9.0,2.0,13.0
33,2,50,4,6.0,5211.0,1800.0,24.0,6.0,9.0,,13.0
33,2,51,4,6.0,3313.0,5000.0,40.0,5.0,7.0,,13.0
33,1,19,4,5.0,8321.0,1000.0,20.0,6.0,5.0,,12.0
33,1,61,1,7.0,2250.0,8000.0,40.0,6.0,7.0,,16.0
33,2,64,1,7.0,5164.0,3200.0,40.0,6.0,10.0,,16.0
33,1,23,1,6.0,2431.0,1000.0,30.0,4.0,7.0,2.0,13.0
33,1,52,4,7.0,110.0,10000.0,50.0,2.0,8.0,,16.0
33,1,70,4,4.0,8322.0,800.0,20.0,6.0,5.0,,11.0
33,2,58,4,5.0,2359.0,1300.0,8.0,6.0,9.0,,12.0
33,1,58,1,4.0,7112.0,2500.0,40.0,6.0,3.0,,11.0
33,1,33,1,5.0,7232.0,5000.0,44.0,3.0,7.0,1.0,12.0
33,2,37,1,7.0,3341.0,4200.0,40.0,4.0,8.0,,16.0
33,2,26,4,5.0,4229.0,1320.0,40.0,3.0,9.0,1.0,12.0
33,1,71,1,5.0,8322.0,1500.0,40.0,6.0,5.0,,12.0
33,1,30,1,7.0,2611.0,3000.0,40.0,3.0,7.0,1.0,16.0
33,2,27,1,5.0,3344.0,2000.0,40.0,3.0,9.0,1.0,12.0
33,1,18,4,5.0,210.0,1320.0,60.0,2.0,8.0,,12.0
33,1,33,4,5.0,8322.0,5500.0,60.0,6.0,5.0,,12.0
33,2,33,4,7.0,2634.0,5000.0,44.0,3.0,9.0,1.0,16.0
33,2,37,1,7.0,3355.0,4000.0,40.0,4.0,8.0,,16.0
33,2,58,1,7.0,4110.0,4000.0,40.0,4.0,8.0,,16.0
33,2,65,1,7.0,2411.0,7500.0,40.0,3.0,5.0,1.0,16.0
33,1,41,2,6.0,3117.0,15000.0,40.0,3.0,2.0,1.0,14.0
33,2,43,1,7.0,5249.0,5000.0,40.0,6.0,7.0,,16.0
33,2,50,1,7.0,1211.0,5000.0,30.0,5.0,2.0,,16.0
33,1,57,1,7.0,1120.0,10000.0,30.0,5.0,2.0,,16.0
33,1,51,1,7.0,1120.0,30000.0,63.0,5.0,4.0,,16.0
33,1,68,1,4.0,3334.0,1000.0,30.0,3.0,7.0,2.0,11.0
33,2,46,4,7.0,2611.0,5000.0,40.0,3.0,5.0,2.0,16.0
33,1,48,1,7.0,2611.0,35000.0,40.0,4.0,7.0,1.0,16.0
33,2,39,1,7.0,2511.0,10000.0,40.0,4.0,8.0,,16.0
33,2,52,2,6.0,4120.0,2000.0,12.0,3.0,9.0,1.0,14.0
33,2,50,2,7.0,411.0,4500.0,40.0,2.0,9.0,,16.0
33,1,43,1,7.0,2412.0,7500.0,40.0,3.0,7.0,1.0,16.0
33,2,34,1,7.0,2166.0,7000.0,40.0,6.0,7.0,,16.0
33,1,31,1,7.0,2212.0,8500.0,64.0,4.0,9.0,2.0,16.0
33,2,29,1,7.0,2212.0,5000.0,20.0,3.0,9.0,2.0,16.0
33,1,56,1,7.0,3322.0,10000.0,50.0,6.0,4.0,,16.0
33,2,56,1,7.0,3322.0,5000.0,50.0,6.0,4.0,,16.0
33,1,55,1,6.0,5141.0,1700.0,66.0,6.0,10.0,,13.0
33,2,54,2,5.0,5311.0,600.0,36.0,1.0,11.0,2.0,12.0
33,2,30,4,5.0,5131.0,1320.0,60.0,3.0,6.0,1.0,12.0
33,1,27,4,5.0,210.0,2600.0,48.0,2.0,8.0,,12.0
33,2,50,1,7.0,2161.0,2500.0,40.0,3.0,7.0,1.0,16.0
33,2,28,1,7.0,2265.0,1500.0,40.0,3.0,9.0,2.0,16.0
33,1,26,1,6.0,2655.0,1500.0,40.0,3.0,7.0,2.0,14.0
33,1,52,1,7.0,2142.0,5000.0,40.0,6.0,7.0,,16.0
33,1,61,1,2.0,7112.0,2000.0,40.0,3.0,3.0,1.0,5.0
33,2,34,5,5.0,9112.0,1400.0,44.0,3.0,10.0,1.0,12.0
33,1,51,1,5.0,5221.0,3000.0,75.0,6.0,6.0,,12.0
33,1,41,4,5.0,7126.0,2500.0,40.0,3.0,3.0,1.0,12.0
33,2,38,4,7.0,1420.0,2700.0,40.0,3.0,4.0,1.0,16.0
33,2,35,4,5.0,5223.0,5000.0,48.0,3.0,4.0,1.0,12.0
33,1,39,1,2.0,5131.0,2500.0,30.0,3.0,6.0,2.0,6.0
33,2,19,4,3.0,5169.0,2000.0,30.0,3.0,10.0,2.0,9.0
33,1,40,1,2.0,5131.0,1500.0,40.0,3.0,6.0,1.0,7.0
33,1,27,4,5.0,3339.0,1500.0,40.0,3.0,7.0,1.0,12.0
33,2,26,2,5.0,5141.0,2500.0,40.0,6.0,10.0,,12.0
33,2,44,4,5.0,5311.0,700.0,40.0,1.0,11.0,2.0,12.0
33,1,49,1,5.0,1221.0,2500.0,40.0,3.0,7.0,1.0,12.0
33,1,43,2,5.0,8322.0,3000.0,60.0,6.0,5.0,,12.0
33,2,40,2,5.0,9111.0,2500.0,48.0,1.0,11.0,1.0,12.0
33,2,22,2,4.0,5142.0,2000.0,40.0,6.0,10.0,,11.0
33,1,25,2,5.0,5411.0,2000.0,40.0,3.0,7.0,1.0,12.0
33,2,39,2,4.0,5322.0,700.0,40.0,1.0,11.0,2.0,11.0
33,1,38,4,5.0,7512.0,2200.0,40.0,3.0,4.0,1.0,12.0
33,2,31,1,5.0,3334.0,3000.0,24.0,3.0,7.0,2.0,12.0
33,1,28,1,2.0,7131.0,1200.0,40.0,6.0,3.0,,5.0
33,1,55,4,2.0,7112.0,1500.0,48.0,6.0,3.0,,8.0
33,2,48,1,5.0,5249.0,1000.0,48.0,6.0,4.0,,12.0
33,1,52,2,6.0,3341.0,5000.0,36.0,4.0,9.0,,15.0
33,1,29,4,5.0,7112.0,3000.0,44.0,6.0,3.0,,12.0
33,1,20,4,5.0,210.0,1500.0,44.0,2.0,8.0,,12.0
33,2,68,4,7.0,3334.0,1320.0,44.0,5.0,7.0,,16.0
33,1,78,4,2.0,3334.0,1320.0,44.0,3.0,7.0,1.0,4.0
33,2,43,4,7.0,2221.0,5000.0,30.0,3.0,9.0,1.0,16.0
33,2,71,4,2.0,7531.0,400.0,30.0,6.0,2.0,,6.0
33,2,44,1,5.0,2359.0,1500.0,15.0,6.0,9.0,,12.0
33,1,48,1,5.0,210.0,3600.0,40.0,2.0,8.0,,12.0
33,1,38,4,7.0,2511.0,8000.0,60.0,3.0,7.0,2.0,16.0
33,1,35,1,5.0,3115.0,5400.0,40.0,3.0,2.0,1.0,12.0
33,2,37,4,5.0,7531.0,500.0,4.0,6.0,2.0,,12.0
33,1,33,2,5.0,1420.0,10000.0,48.0,3.0,4.0,1.0,12.0
33,1,58,2,5.0,3522.0,7500.0,44.0,3.0,7.0,1.0,12.0
33,2,43,2,5.0,9412.0,1320.0,36.0,3.0,9.0,1.0,12.0
33,1,21,2,5.0,9313.0,1500.0,44.0,3.0,3.0,2.0,12.0
33,2,19,2,5.0,5132.0,550.0,28.0,3.0,6.0,2.0,12.0
33,1,72,2,2.0,5221.0,3000.0,70.0,6.0,6.0,,6.0
33,2,66,2,2.0,5221.0,3000.0,70.0,6.0,6.0,,6.0
33,1,29,4,7.0,2423.0,2500.0,40.0,3.0,2.0,1.0,16.0
33,1,60,4,2.0,8322.0,3000.0,44.0,4.0,8.0,,5.0
33,2,52,1,7.0,2635.0,1900.0,40.0,4.0,8.0,,16.0
33,2,61,1,5.0,9111.0,200.0,3.0,1.0,11.0,2.0,12.0
33,2,49,2,2.0,9111.0,500.0,40.0,1.0,11.0,1.0,5.0
33,2,32,4,7.0,9111.0,300.0,40.0,1.0,11.0,2.0,16.0
33,2,29,4,7.0,9111.0,300.0,40.0,1.0,11.0,2.0,16.0
33,1,24,2,3.0,7131.0,800.0,40.0,3.0,3.0,1.0,9.0
33,1,49,4,2.0,8332.0,2000.0,70.0,3.0,2.0,1.0,8.0
33,2,45,4,7.0,9412.0,1320.0,44.0,3.0,2.0,1.0,16.0
33,2,76,4,5.0,7318.0,1500.0,40.0,6.0,2.0,,12.0
33,1,52,2,2.0,8344.0,1320.0,70.0,3.0,2.0,1.0,5.0
33,2,40,1,2.0,5243.0,1320.0,40.0,6.0,2.0,,5.0
33,1,28,2,2.0,9331.0,1320.0,40.0,3.0,4.0,1.0,5.0
33,2,34,1,4.0,5223.0,1320.0,20.0,3.0,4.0,1.0,11.0
33,1,49,4,5.0,5221.0,2000.0,50.0,6.0,6.0,,12.0
33,1,26,4,6.0,4323.0,1500.0,40.0,3.0,5.0,1.0,16.0
33,2,20,4,5.0,4110.0,620.0,20.0,3.0,6.0,1.0,12.0
33,1,26,2,5.0,9629.0,3000.0,40.0,4.0,8.0,2.0,12.0
33,1,48,1,2.0,8322.0,0.0,40.0,6.0,5.0,,8.0
33,1,50,4,5.0,5131.0,3500.0,40.0,3.0,6.0,1.0,12.0
33,2,51,4,7.0,5223.0,1800.0,40.0,3.0,4.0,1.0,16.0
33,1,42,1,6.0,3118.0,4000.0,40.0,3.0,2.0,1.0,13.0
33,1,56,1,5.0,5414.0,1400.0,36.0,3.0,7.0,1.0,12.0
33,2,54,1,2.0,9112.0,1070.0,40.0,3.0,9.0,1.0,6.0
33,1,24,1,5.0,4321.0,1700.0,44.0,3.0,5.0,1.0,12.0
33,2,21,2,6.0,4110.0,1400.0,40.0,3.0,2.0,1.0,14.0
33,1,37,4,5.0,2166.0,2500.0,44.0,6.0,7.0,,12.0
33,2,46,1,5.0,4226.0,650.0,45.0,3.0,10.0,1.0,12.0
33,2,46,1,5.0,9111.0,2000.0,20.0,1.0,11.0,2.0,12.0
33,1,22,1,5.0,4110.0,800.0,20.0,3.0,7.0,1.0,12.0
33,2,38,1,6.0,3253.0,2700.0,40.0,4.0,9.0,1.0,14.0
33,2,43,1,5.0,5243.0,750.0,25.0,6.0,4.0,,12.0
33,2,71,1,7.0,2211.0,2800.0,25.0,3.0,9.0,2.0,16.0
33,2,44,2,5.0,5222.0,1500.0,44.0,3.0,4.0,1.0,12.0
33,1,47,1,5.0,8322.0,2500.0,40.0,6.0,5.0,,12.0
33,1,23,1,3.0,4110.0,900.0,20.0,3.0,7.0,1.0,9.0
33,2,29,4,7.0,2330.0,1500.0,48.0,3.0,9.0,1.0,16.0
33,2,59,2,2.0,5311.0,1400.0,60.0,1.0,11.0,2.0,1.0
33,1,66,1,5.0,7132.0,1500.0,20.0,6.0,4.0,,12.0
33,1,44,4,5.0,4226.0,1900.0,44.0,3.0,5.0,1.0,12.0
33,2,62,1,3.0,5311.0,1320.0,18.0,1.0,11.0,2.0,9.0
33,1,32,1,7.0,4321.0,2000.0,44.0,3.0,4.0,1.0,16.0
33,2,32,4,2.0,5142.0,300.0,25.0,6.0,10.0,,5.0
33,2,59,4,3.0,9111.0,2000.0,40.0,1.0,11.0,1.0,9.0
33,1,45,2,5.0,9333.0,2500.0,40.0,3.0,4.0,2.0,12.0
33,2,23,1,2.0,9111.0,600.0,30.0,1.0,11.0,2.0,7.0
33,2,52,2,5.0,5142.0,700.0,8.0,6.0,10.0,,12.0
33,1,25,4,5.0,8322.0,3000.0,60.0,6.0,5.0,,12.0
33,2,32,4,2.0,9111.0,1320.0,40.0,1.0,11.0,1.0,8.0
33,2,63,2,2.0,9111.0,1320.0,40.0,1.0,11.0,1.0,4.0
33,1,22,4,5.0,7231.0,1320.0,40.0,3.0,4.0,1.0,12.0
33,2,40,1,5.0,9313.0,500.0,15.0,6.0,4.0,,12.0
33,1,27,1,3.0,9313.0,800.0,48.0,6.0,3.0,,9.0
33,2,36,2,5.0,9111.0,1320.0,44.0,1.0,11.0,1.0,12.0
33,2,42,4,4.0,9111.0,600.0,20.0,1.0,11.0,2.0,10.0
33,2,38,1,5.0,9412.0,1600.0,36.0,3.0,6.0,1.0,12.0
33,1,32,1,2.0,7522.0,1600.0,40.0,3.0,2.0,1.0,5.0
33,2,60,1,7.0,5221.0,10000.0,44.0,6.0,4.0,,16.0
33,2,29,4,7.0,5249.0,2000.0,30.0,6.0,4.0,,16.0
33,1,54,1,7.0,2153.0,15000.0,40.0,6.0,7.0,,16.0
33,2,47,1,7.0,3434.0,7000.0,40.0,6.0,10.0,,15.0
33,2,55,1,7.0,5249.0,2000.0,20.0,6.0,2.0,,16.0
33,1,57,1,7.0,2511.0,10000.0,10.0,6.0,7.0,,16.0
33,2,46,1,7.0,2341.0,2500.0,16.0,4.0,9.0,,16.0
33,1,44,1,7.0,2341.0,2500.0,16.0,4.0,9.0,,16.0
33,2,30,1,7.0,2261.0,5000.0,20.0,6.0,9.0,,16.0
33,1,30,1,7.0,2211.0,10000.0,60.0,6.0,9.0,,16.0
33,1,44,1,7.0,2166.0,18000.0,44.0,3.0,7.0,1.0,16.0
33,2,43,1,7.0,0.0,15000.0,40.0,5.0,6.0,,16.0
33,2,42,1,7.0,4110.0,6000.0,40.0,3.0,2.0,1.0,16.0
33,1,43,1,7.0,5221.0,15000.0,40.0,5.0,4.0,,16.0
33,2,38,1,7.0,2211.0,10000.0,44.0,3.0,9.0,1.0,16.0
33,1,41,1,7.0,2211.0,10000.0,44.0,3.0,9.0,1.0,16.0
33,2,43,1,7.0,4110.0,4500.0,40.0,3.0,7.0,1.0,16.0
33,1,47,2,7.0,2211.0,15000.0,40.0,6.0,9.0,,16.0
33,1,61,1,7.0,7322.0,15000.0,40.0,3.0,2.0,2.0,16.0
33,2,61,1,6.0,5244.0,10000.0,60.0,6.0,4.0,,13.0
33,1,52,1,6.0,5244.0,10000.0,60.0,6.0,4.0,,14.0
33,2,40,1,5.0,5221.0,1300.0,48.0,6.0,4.0,,12.0
33,2,35,1,5.0,5221.0,1300.0,48.0,6.0,4.0,,12.0
33,2,32,1,5.0,5223.0,1300.0,48.0,3.0,4.0,2.0,12.0
33,2,57,1,5.0,5221.0,7000.0,70.0,5.0,4.0,,12.0
33,1,26,1,7.0,2413.0,3000.0,40.0,3.0,9.0,1.0,16.0
33,2,58,2,2.0,5221.0,5000.0,50.0,5.0,6.0,,8.0
33,1,64,1,2.0,5221.0,2000.0,50.0,6.0,4.0,,2.0
33,2,30,4,7.0,3341.0,7000.0,40.0,4.0,8.0,,16.0
33,1,43,1,7.0,3423.0,10000.0,60.0,6.0,10.0,,16.0
33,1,48,4,6.0,1439.0,6000.0,44.0,3.0,7.0,1.0,14.0
33,2,60,4,5.0,1439.0,4000.0,44.0,3.0,7.0,1.0,12.0
33,2,20,4,6.0,3411.0,1000.0,20.0,4.0,8.0,2.0,13.0
33,2,31,4,7.0,1221.0,10000.0,44.0,3.0,4.0,1.0,16.0
